pc1,pc2,label,video_id,sample_id
-4.813504,-17.329512,mount,Mouse060_20160526_18-16-27,Mouse060_20160526_18-16-27_f007312
-3.6458051,-7.1180897,other,Mouse060_20160526_18-16-27,Mouse060_20160526_18-16-27_f007504
25.124887,-15.996323,other,Mouse060_20160526_18-16-27,Mouse060_20160526_18-16-27_f007856
-25.558287,-8.4617605,mount,Mouse060_20160526_18-16-27,Mouse060_20160526_18-16-27_f009136
-20.910694,-2.5803368,mount,Mouse060_20160526_18-16-27,Mouse060_20160526_18-16-27_f009168
-20.352407,4.400878,mount,Mouse060_20160526_18-16-27,Mouse060_20160526_18-16-27_f009184
-2.943225,16.546478,mount,Mouse060_20160526_18-16-27,Mouse060_20160526_18-16-27_f009200
9.177867,24.120432,mount,Mouse060_20160526_18-16-27,Mouse060_20160526_18-16-27_f009600
22.928665,-14.438168,other,Mouse060_20160526_18-16-27,Mouse060_20160526_18-16-27_f010016
21.407644,-18.511436,other,Mouse060_20160526_18-16-27,Mouse060_20160526_18-16-27_f010160
11.440525,-14.146663,investigation,Mouse060_20160526_18-16-27,Mouse060_20160526_18-16-27_f010256
-11.061295,-22.802599,mount,Mouse060_20160526_18-16-27,Mouse060_20160526_18-16-27_f010336
7.822168,-3.618062,other,Mouse060_20160526_18-16-27,Mouse060_20160526_18-16-27_f010720
-1.0918703,28.53899,mount,Mouse060_20160526_18-16-27,Mouse060_20160526_18-16-27_f010896
-2.716484,29.078672,mount,Mouse060_20160526_18-16-27,Mouse060_20160526_18-16-27_f010912
-5.1450133,22.81771,mount,Mouse060_20160526_18-16-27,Mouse060_20160526_18-16-27_f010944
29.912079,-9.392432,other,Mouse060_20160526_18-16-27,Mouse060_20160526_18-16-27_f011312
4.6316,-0.6080869,mount,Mouse060_20160526_18-16-27,Mouse060_20160526_18-16-27_f011920
3.959236,16.323673,mount,Mouse060_20160526_18-16-27,Mouse060_20160526_18-16-27_f011952
-4.247328,-0.58135104,mount,Mouse060_20160526_18-16-27,Mouse060_20160526_18-16-27_f011968
-17.360939,9.2506075,mount,Mouse060_20160526_18-16-27,Mouse060_20160526_18-16-27_f012176
17.587564,-15.63591,other,Mouse060_20160526_18-16-27,Mouse060_20160526_18-16-27_f012384
18.601051,-11.202976,other,Mouse060_20160526_18-16-27,Mouse060_20160526_18-16-27_f013264
-11.626114,26.001232,mount,Mouse060_20160526_18-16-27,Mouse060_20160526_18-16-27_f013648
17.828238,-1.8656582,investigation,Mouse060_20160526_18-16-27,Mouse060_20160526_18-16-27_f013856
1.9858632,4.8926706,investigation,Mouse060_20160526_18-16-27,Mouse060_20160526_18-16-27_f013888
29.378239,-18.349285,other,Mouse060_20160526_18-16-27,Mouse060_20160526_18-16-27_f014288
1.0611625,14.18967,investigation,Mouse060_20160526_18-16-27,Mouse060_20160526_18-16-27_f014544
0.9980361,-4.848994,investigation,Mouse060_20160526_18-16-27,Mouse060_20160526_18-16-27_f015248
-1.7305908,-8.917984,investigation,Mouse060_20160526_18-16-27,Mouse060_20160526_18-16-27_f015264
-22.450796,-8.05382,investigation,Mouse060_20160526_18-16-27,Mouse060_20160526_18-16-27_f015296
-18.186094,-9.674576,investigation,Mouse060_20160526_18-16-27,Mouse060_20160526_18-16-27_f015312
28.3997,-8.188632,other,Mouse060_20160526_18-16-27,Mouse060_20160526_18-16-27_f015712
-20.85628,-15.09665,investigation,Mouse060_20160526_18-16-27,Mouse060_20160526_18-16-27_f016480
-14.475544,5.674552,investigation,Mouse060_20160526_18-16-27,Mouse060_20160526_18-16-27_f016848
-13.895177,5.3478203,other,Mouse060_20160526_18-16-27,Mouse060_20160526_18-16-27_f016960
20.211342,-16.96035,other,Mouse060_20160526_18-16-27,Mouse060_20160526_18-16-27_f017904
1.841589,-4.6594224,mount,Mouse060_20160526_18-16-27,Mouse060_20160526_18-16-27_f018432
-21.406803,-12.018174,mount,Mouse060_20160526_18-16-27,Mouse060_20160526_18-16-27_f018528
-10.443619,-13.607312,other,Mouse060_20160526_18-16-27,Mouse060_20160526_18-16-27_f018624
2.588862,-8.47131,mount,Mouse060_20160526_18-16-27,Mouse060_20160526_18-16-27_f019136
19.341642,-17.9558,other,Mouse060_20160526_18-16-27,Mouse060_20160526_18-16-27_f019360
4.6491485,-16.0905,other,Mouse060_20160526_18-16-27,Mouse060_20160526_18-16-27_f019584
-1.7815262,-14.753146,other,Mouse060_20160526_18-16-27,Mouse060_20160526_18-16-27_f019600
-26.926447,4.7748456,investigation,Mouse060_20160526_18-16-27,Mouse060_20160526_18-16-27_f020336
-20.931175,-0.58284867,investigation,Mouse060_20160526_18-16-27,Mouse060_20160526_18-16-27_f020416
-1.4382266,-10.564264,investigation,Mouse060_20160526_18-16-27,Mouse060_20160526_18-16-27_f020704
-27.623188,-15.762149,investigation,Mouse060_20160526_18-16-27,Mouse060_20160526_18-16-27_f020736
11.949527,10.936514,mount,Mouse060_20160526_18-16-27,Mouse060_20160526_18-16-27_f021168
19.183733,-26.723083,other,Mouse060_20160526_18-16-27,Mouse060_20160526_18-16-27_f021408
19.704025,-18.789635,other,Mouse060_20160526_18-16-27,Mouse060_20160526_18-16-27_f021488
14.179868,-27.482304,other,Mouse060_20160526_18-16-27,Mouse060_20160526_18-16-27_f022544
19.173975,-17.027681,other,Mouse060_20160526_18-16-27,Mouse060_20160526_18-16-27_f022896
8.023502,-16.337431,investigation,Mouse060_20160526_18-16-27,Mouse060_20160526_18-16-27_f023440
0.65733474,-15.666771,investigation,Mouse060_20160526_18-16-27,Mouse060_20160526_18-16-27_f023472
17.93667,-11.454299,other,Mouse060_20160526_18-16-27,Mouse060_20160526_18-16-27_f023952
-18.088625,3.0230658,investigation,Mouse060_20160526_18-16-27,Mouse060_20160526_18-16-27_f024176
-8.610973,-0.18345328,investigation,Mouse061_20160526_18-38-49,Mouse061_20160526_18-38-49_f000240
-20.153486,-3.9559655,investigation,Mouse061_20160526_18-38-49,Mouse061_20160526_18-38-49_f000272
7.0194874,-5.031616,investigation,Mouse061_20160526_18-38-49,Mouse061_20160526_18-38-49_f000304
-18.230337,3.7620642,investigation,Mouse061_20160526_18-38-49,Mouse061_20160526_18-38-49_f000528
-13.876224,5.8553476,investigation,Mouse061_20160526_18-38-49,Mouse061_20160526_18-38-49_f000992
19.373096,-9.432725,investigation,Mouse061_20160526_18-38-49,Mouse061_20160526_18-38-49_f001216
-0.5823189,-11.728067,investigation,Mouse061_20160526_18-38-49,Mouse061_20160526_18-38-49_f001328
-5.1222124,-3.7806008,investigation,Mouse061_20160526_18-38-49,Mouse061_20160526_18-38-49_f001424
-13.044477,-9.675929,mount,Mouse061_20160526_18-38-49,Mouse061_20160526_18-38-49_f002064
17.976206,-17.393883,other,Mouse061_20160526_18-38-49,Mouse061_20160526_18-38-49_f002864
20.233734,-3.740906,other,Mouse061_20160526_18-38-49,Mouse061_20160526_18-38-49_f003152
17.881931,-26.067389,other,Mouse061_20160526_18-38-49,Mouse061_20160526_18-38-49_f003520
15.807303,-16.899693,mount,Mouse061_20160526_18-38-49,Mouse061_20160526_18-38-49_f003840
19.921495,2.765162,mount,Mouse061_20160526_18-38-49,Mouse061_20160526_18-38-49_f003888
24.725367,19.389456,mount,Mouse061_20160526_18-38-49,Mouse061_20160526_18-38-49_f003968
17.085247,-2.3962865,mount,Mouse061_20160526_18-38-49,Mouse061_20160526_18-38-49_f004000
16.193727,-6.2808957,mount,Mouse061_20160526_18-38-49,Mouse061_20160526_18-38-49_f004080
6.204857,-15.775139,mount,Mouse061_20160526_18-38-49,Mouse061_20160526_18-38-49_f004128
8.036458,-15.9523325,mount,Mouse061_20160526_18-38-49,Mouse061_20160526_18-38-49_f004256
11.948818,-17.025312,mount,Mouse061_20160526_18-38-49,Mouse061_20160526_18-38-49_f004272
11.6499,-17.130005,mount,Mouse061_20160526_18-38-49,Mouse061_20160526_18-38-49_f004320
12.211993,-16.750292,mount,Mouse061_20160526_18-38-49,Mouse061_20160526_18-38-49_f004336
13.603247,-13.777849,mount,Mouse061_20160526_18-38-49,Mouse061_20160526_18-38-49_f004384
13.74228,-11.578439,mount,Mouse061_20160526_18-38-49,Mouse061_20160526_18-38-49_f004448
15.267026,-17.038301,mount,Mouse061_20160526_18-38-49,Mouse061_20160526_18-38-49_f004528
15.318782,-17.218037,mount,Mouse061_20160526_18-38-49,Mouse061_20160526_18-38-49_f004544
11.43031,-17.227194,mount,Mouse061_20160526_18-38-49,Mouse061_20160526_18-38-49_f004720
9.267184,-12.050729,mount,Mouse061_20160526_18-38-49,Mouse061_20160526_18-38-49_f004800
16.34598,-12.789291,mount,Mouse061_20160526_18-38-49,Mouse061_20160526_18-38-49_f004896
14.677834,-16.544561,mount,Mouse061_20160526_18-38-49,Mouse061_20160526_18-38-49_f004960
17.350359,-16.747688,mount,Mouse061_20160526_18-38-49,Mouse061_20160526_18-38-49_f004992
18.677301,-17.129267,mount,Mouse061_20160526_18-38-49,Mouse061_20160526_18-38-49_f005008
19.987677,-17.127348,mount,Mouse061_20160526_18-38-49,Mouse061_20160526_18-38-49_f005024
14.952067,-16.26919,mount,Mouse061_20160526_18-38-49,Mouse061_20160526_18-38-49_f005072
11.48501,-14.164233,mount,Mouse061_20160526_18-38-49,Mouse061_20160526_18-38-49_f005312
10.733037,-15.163415,mount,Mouse061_20160526_18-38-49,Mouse061_20160526_18-38-49_f005360
17.141102,-14.877992,mount,Mouse061_20160526_18-38-49,Mouse061_20160526_18-38-49_f005408
13.804393,-15.740586,mount,Mouse061_20160526_18-38-49,Mouse061_20160526_18-38-49_f005456
14.472876,-13.498862,mount,Mouse061_20160526_18-38-49,Mouse061_20160526_18-38-49_f005488
15.687534,-16.127195,mount,Mouse061_20160526_18-38-49,Mouse061_20160526_18-38-49_f005520
15.119851,-14.264077,mount,Mouse061_20160526_18-38-49,Mouse061_20160526_18-38-49_f005568
8.5253,-14.110454,mount,Mouse061_20160526_18-38-49,Mouse061_20160526_18-38-49_f005616
9.391967,-15.485887,mount,Mouse061_20160526_18-38-49,Mouse061_20160526_18-38-49_f005648
18.948996,-15.527047,mount,Mouse061_20160526_18-38-49,Mouse061_20160526_18-38-49_f005696
16.868683,-13.727902,mount,Mouse061_20160526_18-38-49,Mouse061_20160526_18-38-49_f005728
20.908434,-15.042461,mount,Mouse061_20160526_18-38-49,Mouse061_20160526_18-38-49_f005760
20.50966,-16.14602,mount,Mouse061_20160526_18-38-49,Mouse061_20160526_18-38-49_f005888
-16.917418,-1.9341377,investigation,Mouse061_20160526_18-38-49,Mouse061_20160526_18-38-49_f006192
-17.412626,-5.0368795,investigation,Mouse061_20160526_18-38-49,Mouse061_20160526_18-38-49_f006208
-7.6703176,10.007055,investigation,Mouse061_20160526_18-38-49,Mouse061_20160526_18-38-49_f006608
-23.556227,4.522068,investigation,Mouse061_20160526_18-38-49,Mouse061_20160526_18-38-49_f006656
-19.602793,5.5380516,investigation,Mouse061_20160526_18-38-49,Mouse061_20160526_18-38-49_f006720
-9.762958,-0.5412049,investigation,Mouse061_20160526_18-38-49,Mouse061_20160526_18-38-49_f006944
-6.934787,14.85726,mount,Mouse061_20160526_18-38-49,Mouse061_20160526_18-38-49_f007248
-3.0057712,16.531927,mount,Mouse061_20160526_18-38-49,Mouse061_20160526_18-38-49_f007392
-4.7334366,9.947038,mount,Mouse061_20160526_18-38-49,Mouse061_20160526_18-38-49_f007408
-12.870066,9.299483,mount,Mouse061_20160526_18-38-49,Mouse061_20160526_18-38-49_f007488
-15.095045,10.546805,mount,Mouse061_20160526_18-38-49,Mouse061_20160526_18-38-49_f007536
-6.117944,8.773015,mount,Mouse061_20160526_18-38-49,Mouse061_20160526_18-38-49_f007584
-7.676315,1.6685785,mount,Mouse061_20160526_18-38-49,Mouse061_20160526_18-38-49_f007648
-10.575173,3.1599095,mount,Mouse061_20160526_18-38-49,Mouse061_20160526_18-38-49_f007712
-11.150634,2.4125986,mount,Mouse061_20160526_18-38-49,Mouse061_20160526_18-38-49_f007840
-17.543287,3.78146,mount,Mouse061_20160526_18-38-49,Mouse061_20160526_18-38-49_f007872
-15.927536,5.48061,mount,Mouse061_20160526_18-38-49,Mouse061_20160526_18-38-49_f007920
-7.5381594,2.7473748,mount,Mouse061_20160526_18-38-49,Mouse061_20160526_18-38-49_f007952
1.449534,0.8754007,other,Mouse061_20160526_18-38-49,Mouse061_20160526_18-38-49_f008160
-15.033138,-3.3287585,investigation,Mouse061_20160526_18-38-49,Mouse061_20160526_18-38-49_f008208
-10.343225,-5.250626,investigation,Mouse061_20160526_18-38-49,Mouse061_20160526_18-38-49_f008224
0.010384469,3.1713896,investigation,Mouse061_20160526_18-38-49,Mouse061_20160526_18-38-49_f008480
4.0371118,3.4453843,investigation,Mouse061_20160526_18-38-49,Mouse061_20160526_18-38-49_f008544
-18.293543,14.354722,investigation,Mouse061_20160526_18-38-49,Mouse061_20160526_18-38-49_f008864
-16.72621,17.35796,investigation,Mouse061_20160526_18-38-49,Mouse061_20160526_18-38-49_f008912
-15.686468,17.645098,investigation,Mouse061_20160526_18-38-49,Mouse061_20160526_18-38-49_f008928
-6.982154,4.6076207,investigation,Mouse061_20160526_18-38-49,Mouse061_20160526_18-38-49_f009024
30.72712,-9.370737,other,Mouse061_20160526_18-38-49,Mouse061_20160526_18-38-49_f009488
13.338145,8.830716,mount,Mouse061_20160526_18-38-49,Mouse061_20160526_18-38-49_f009552
7.5681705,12.313166,mount,Mouse061_20160526_18-38-49,Mouse061_20160526_18-38-49_f009696
7.8641934,13.094679,mount,Mouse061_20160526_18-38-49,Mouse061_20160526_18-38-49_f009712
15.048507,15.192148,mount,Mouse061_20160526_18-38-49,Mouse061_20160526_18-38-49_f009872
25.73008,21.837696,mount,Mouse061_20160526_18-38-49,Mouse061_20160526_18-38-49_f010000
2.4835317,18.36694,mount,Mouse061_20160526_18-38-49,Mouse061_20160526_18-38-49_f010176
0.32742175,13.872833,mount,Mouse061_20160526_18-38-49,Mouse061_20160526_18-38-49_f010192
24.765505,-2.0022688,other,Mouse061_20160526_18-38-49,Mouse061_20160526_18-38-49_f010352
-6.768164,14.83126,investigation,Mouse061_20160526_18-38-49,Mouse061_20160526_18-38-49_f010528
-1.7564647,-3.8197694,investigation,Mouse061_20160526_18-38-49,Mouse061_20160526_18-38-49_f010800
21.99517,-19.84746,other,Mouse061_20160526_18-38-49,Mouse061_20160526_18-38-49_f010912
23.26068,-16.118198,other,Mouse061_20160526_18-38-49,Mouse061_20160526_18-38-49_f010928
6.4785385,1.1471342,mount,Mouse061_20160526_18-38-49,Mouse061_20160526_18-38-49_f011104
19.198925,9.639011,investigation,Mouse061_20160526_18-38-49,Mouse061_20160526_18-38-49_f011232
-19.471247,9.801056,mount,Mouse061_20160526_18-38-49,Mouse061_20160526_18-38-49_f011616
-19.488478,9.983952,mount,Mouse061_20160526_18-38-49,Mouse061_20160526_18-38-49_f011712
-20.281317,13.705092,mount,Mouse061_20160526_18-38-49,Mouse061_20160526_18-38-49_f011792
-18.892088,13.566698,mount,Mouse061_20160526_18-38-49,Mouse061_20160526_18-38-49_f011840
-15.478572,12.183945,mount,Mouse061_20160526_18-38-49,Mouse061_20160526_18-38-49_f011936
-16.26825,10.746955,mount,Mouse061_20160526_18-38-49,Mouse061_20160526_18-38-49_f012000
-18.328882,15.181382,mount,Mouse061_20160526_18-38-49,Mouse061_20160526_18-38-49_f012048
-16.602772,15.452091,mount,Mouse061_20160526_18-38-49,Mouse061_20160526_18-38-49_f012064
-16.59579,13.612146,mount,Mouse061_20160526_18-38-49,Mouse061_20160526_18-38-49_f012112
-16.161152,13.1446905,mount,Mouse061_20160526_18-38-49,Mouse061_20160526_18-38-49_f012128
-16.72957,12.831027,mount,Mouse061_20160526_18-38-49,Mouse061_20160526_18-38-49_f012144
-20.547333,11.941511,mount,Mouse061_20160526_18-38-49,Mouse061_20160526_18-38-49_f012192
-18.253456,12.579138,mount,Mouse061_20160526_18-38-49,Mouse061_20160526_18-38-49_f012240
-15.028592,9.296912,mount,Mouse061_20160526_18-38-49,Mouse061_20160526_18-38-49_f012272
-15.195956,8.922044,mount,Mouse061_20160526_18-38-49,Mouse061_20160526_18-38-49_f012288
-22.09438,13.533925,mount,Mouse061_20160526_18-38-49,Mouse061_20160526_18-38-49_f012336
-19.067173,14.68371,other,Mouse061_20160526_18-38-49,Mouse061_20160526_18-38-49_f012352
-21.044865,12.996328,other,Mouse061_20160526_18-38-49,Mouse061_20160526_18-38-49_f012448
1.7581522,-15.306244,other,Mouse061_20160526_18-38-49,Mouse061_20160526_18-38-49_f012672
10.823319,-14.926162,other,Mouse061_20160526_18-38-49,Mouse061_20160526_18-38-49_f012880
-11.330206,22.340508,mount,Mouse061_20160526_18-38-49,Mouse061_20160526_18-38-49_f013408
-5.956572,33.31298,mount,Mouse061_20160526_18-38-49,Mouse061_20160526_18-38-49_f013424
-8.605338,34.427807,mount,Mouse061_20160526_18-38-49,Mouse061_20160526_18-38-49_f013520
-17.374292,17.373993,mount,Mouse061_20160526_18-38-49,Mouse061_20160526_18-38-49_f013552
-16.625458,17.729664,mount,Mouse061_20160526_18-38-49,Mouse061_20160526_18-38-49_f013584
-23.902489,11.400676,mount,Mouse061_20160526_18-38-49,Mouse061_20160526_18-38-49_f013744
-15.282556,10.984678,other,Mouse061_20160526_18-38-49,Mouse061_20160526_18-38-49_f014176
10.6887045,1.7065339,other,Mouse061_20160526_18-38-49,Mouse061_20160526_18-38-49_f014384
-16.442522,4.6415815,other,Mouse061_20160526_18-38-49,Mouse061_20160526_18-38-49_f015648
28.54033,-7.780774,other,Mouse061_20160526_18-38-49,Mouse061_20160526_18-38-49_f015968
16.460228,18.899395,mount,Mouse061_20160526_18-38-49,Mouse061_20160526_18-38-49_f016480
18.852352,16.87843,mount,Mouse061_20160526_18-38-49,Mouse061_20160526_18-38-49_f016528
15.838012,16.30537,mount,Mouse061_20160526_18-38-49,Mouse061_20160526_18-38-49_f016560
11.162549,17.203339,mount,Mouse061_20160526_18-38-49,Mouse061_20160526_18-38-49_f016624
29.369602,22.630264,mount,Mouse061_20160526_18-38-49,Mouse061_20160526_18-38-49_f016752
34.44185,18.12173,mount,Mouse061_20160526_18-38-49,Mouse061_20160526_18-38-49_f016800
23.325285,20.963844,mount,Mouse061_20160526_18-38-49,Mouse061_20160526_18-38-49_f016848
26.91245,24.212048,mount,Mouse061_20160526_18-38-49,Mouse061_20160526_18-38-49_f016880
30.312143,26.545967,mount,Mouse061_20160526_18-38-49,Mouse061_20160526_18-38-49_f016896
29.767845,25.04468,mount,Mouse061_20160526_18-38-49,Mouse061_20160526_18-38-49_f016976
-3.4242785,7.5822144,mount,Mouse061_20160526_18-38-49,Mouse061_20160526_18-38-49_f017312
-7.3512087,7.4265847,mount,Mouse061_20160526_18-38-49,Mouse061_20160526_18-38-49_f017360
-9.317163,7.397992,mount,Mouse061_20160526_18-38-49,Mouse061_20160526_18-38-49_f017376
-9.458157,10.05501,mount,Mouse061_20160526_18-38-49,Mouse061_20160526_18-38-49_f017392
-7.3113832,7.408249,mount,Mouse061_20160526_18-38-49,Mouse061_20160526_18-38-49_f017424
-7.096762,5.901586,mount,Mouse061_20160526_18-38-49,Mouse061_20160526_18-38-49_f017440
-7.3435435,4.997531,mount,Mouse061_20160526_18-38-49,Mouse061_20160526_18-38-49_f017456
-7.477348,3.8355753,mount,Mouse061_20160526_18-38-49,Mouse061_20160526_18-38-49_f017568
-5.5788403,-2.5204344,mount,Mouse061_20160526_18-38-49,Mouse061_20160526_18-38-49_f017632
-10.832071,-3.1991658,mount,Mouse061_20160526_18-38-49,Mouse061_20160526_18-38-49_f017664
-13.621342,-2.0383806,mount,Mouse061_20160526_18-38-49,Mouse061_20160526_18-38-49_f017856
-12.365091,-0.73423487,mount,Mouse061_20160526_18-38-49,Mouse061_20160526_18-38-49_f017872
0.5153154,1.3635421,mount,Mouse061_20160526_18-38-49,Mouse061_20160526_18-38-49_f017904
12.1718025,-10.597047,other,Mouse061_20160526_18-38-49,Mouse061_20160526_18-38-49_f018288
16.87733,-13.960927,other,Mouse061_20160526_18-38-49,Mouse061_20160526_18-38-49_f018368
25.58669,2.9151745,other,Mouse061_20160526_18-38-49,Mouse061_20160526_18-38-49_f018512
-0.94530034,-1.8025956,investigation,Mouse061_20160526_18-38-49,Mouse061_20160526_18-38-49_f018608
12.70792,-12.990404,investigation,Mouse062_20160526_18-56-26,Mouse062_20160526_18-56-26_f000096
3.0742238,-11.10279,investigation,Mouse062_20160526_18-56-26,Mouse062_20160526_18-56-26_f000256
21.26615,-15.05653,investigation,Mouse062_20160526_18-56-26,Mouse062_20160526_18-56-26_f000304
-32.285683,-5.3968806,investigation,Mouse062_20160526_18-56-26,Mouse062_20160526_18-56-26_f000656
-33.113445,-2.8863554,investigation,Mouse062_20160526_18-56-26,Mouse062_20160526_18-56-26_f000688
-33.345074,-1.4741801,investigation,Mouse062_20160526_18-56-26,Mouse062_20160526_18-56-26_f000704
-4.0503407,4.368642,investigation,Mouse062_20160526_18-56-26,Mouse062_20160526_18-56-26_f001392
12.843679,-10.062366,investigation,Mouse062_20160526_18-56-26,Mouse062_20160526_18-56-26_f001680
-38.953384,-1.137547,investigation,Mouse062_20160526_18-56-26,Mouse062_20160526_18-56-26_f001872
-32.54038,1.0747921,investigation,Mouse062_20160526_18-56-26,Mouse062_20160526_18-56-26_f001904
-7.0184746,-15.32556,investigation,Mouse062_20160526_18-56-26,Mouse062_20160526_18-56-26_f002064
-4.259769,-3.4586794,investigation,Mouse062_20160526_18-56-26,Mouse062_20160526_18-56-26_f002272
19.531548,-17.414818,other,Mouse062_20160526_18-56-26,Mouse062_20160526_18-56-26_f002544
-27.05981,-1.6455259,investigation,Mouse062_20160526_18-56-26,Mouse062_20160526_18-56-26_f002640
20.523134,-19.82399,other,Mouse062_20160526_18-56-26,Mouse062_20160526_18-56-26_f002816
-17.006727,0.52412003,other,Mouse062_20160526_18-56-26,Mouse062_20160526_18-56-26_f003024
-14.171417,5.031112,investigation,Mouse062_20160526_18-56-26,Mouse062_20160526_18-56-26_f003136
12.65852,-6.5481567,investigation,Mouse062_20160526_18-56-26,Mouse062_20160526_18-56-26_f003312
-2.2640576,-11.260683,investigation,Mouse062_20160526_18-56-26,Mouse062_20160526_18-56-26_f003344
-13.431459,-13.532658,other,Mouse062_20160526_18-56-26,Mouse062_20160526_18-56-26_f003488
-20.823572,-1.0233305,investigation,Mouse062_20160526_18-56-26,Mouse062_20160526_18-56-26_f003904
-31.571836,7.307821,investigation,Mouse062_20160526_18-56-26,Mouse062_20160526_18-56-26_f004816
1.853136,10.269939,investigation,Mouse062_20160526_18-56-26,Mouse062_20160526_18-56-26_f005040
3.5576189,2.6418538,investigation,Mouse062_20160526_18-56-26,Mouse062_20160526_18-56-26_f005232
-7.8338165,2.597409,investigation,Mouse062_20160526_18-56-26,Mouse062_20160526_18-56-26_f005616
-26.94577,7.1073256,investigation,Mouse062_20160526_18-56-26,Mouse062_20160526_18-56-26_f005744
-33.639133,3.9416292,investigation,Mouse062_20160526_18-56-26,Mouse062_20160526_18-56-26_f005760
-0.58872396,2.4769273,other,Mouse062_20160526_18-56-26,Mouse062_20160526_18-56-26_f005840
22.890215,-13.744668,other,Mouse062_20160526_18-56-26,Mouse062_20160526_18-56-26_f005872
